TIMESTAMP,2014-06-20_13:45~PRACTICEAPI~MAIN~REQUESTCREATE:_RESPONSESIZE~AVERAGE,2014-06-20_13:45~PRACTICEAPI~MAIN~REQUESTCREATE:_TIMETAKEN~STD_DEV,2014-06-20_13:45~PRACTICEAPILOADTEST0620~MAIN~REQUESTS~PER_SECOND,2014-06-20_13:45~PRACTICEAPI~MAIN~REQUESTCREATE:_TIMETAKEN~MEDIAN,2014-06-20_13:45~PRACTICEAPI~MAIN~COMPLETED~PER_SECOND,2014-06-20_13:45~PRACTICEAPI~MAIN~REQUESTCREATE:_TIMETAKEN~AVERAGE,2014-06-20_13:45~PRACTICEAPI~MAIN~TIME_TAKEN~AVERAGE,2014-06-20_13:45~PRACTICEAPI~MAIN~THROUGHPUT~TPS,2014-06-20_13:45~PRACTICEAPI~MAIN~REQUESTCREATE:_RESPONSESIZE~PERCENTILE_75TH,2014-06-20_13:45~PRACTICEAPI~MAIN~REQUESTCREATE:_RESPONSESIZE~STD_DEV,2014-06-20_13:45~PRACTICEAPI~MAIN~REQUESTCREATE:_TIMETAKEN~PERCENTILE_75TH,2014-06-20_13:45~PRACTICEAPI~MAIN~RUNNING~VALUE,2014-06-20_13:45~PRACTICEAPI~MAIN~REQUESTCREATE:_TIMETAKEN~PERCENTILE_90TH,2014-06-20_13:45~PRACTICEAPI~MAIN~REQUESTCREATE:_RESPONSESIZE~PERCENTILE_25TH,2014-06-20_13:45~PRACTICEAPI~MAIN~REQUESTCREATE:_RESPONSESIZE~PERCENTILE_90TH
00:02:45,,,3.0,,3.0,,,0.0,,,,99.995,,,
00:02:46,350.42857142857144,393.8417790671472,0.0,326.0,0.0,377.2857142857143,,0.0,466.0,185.66779637902985,629.5,100.0,950.6,294.5,466.0
00:02:47,368.0,719.1831534200904,0.0,392.0,0.0,697.1428571428571,,0.0,466.0,154.95160534825058,1033.0,100.0,1506.2000000000003,294.5,466.0
00:02:48,,,0.0,,0.0,,,0.0,,,,100.0,,,
00:02:49,466.0,130.30518025005762,0.0,16.0,0.0,80.4,59691.0,0.0,466.0,0.0,17.0,100.0,211.40000000000003,466.0,466.0
00:02:50,388.3333333333333,7.602996485304695,1.0,14.5,1.0,14.166666666666666,,0.0,466.0,173.6679462524837,18.0,99.997,22.0,466.0,466.0
00:02:51,408.8333333333333,777.4300432979305,1.0,32.0,1.0,436.1666666666667,102806.0,0.0,466.0,127.82855271373798,269.5,100.0,1251.0,466.0,466.0
00:02:52,466.0,23.83275057562597,0.0,24.0,0.0,34.0,,0.0,466.0,0.0,41.0,100.0,60.80000000000001,466.0,466.0
00:02:53,,,0.0,,0.0,,,0.0,,,,100.0,,,
00:02:54,466.0,3499.965451258055,0.0,73.0,0.0,2437.8,,0.0,466.0,0.0,3033.0,100.0,6638.400000000001,466.0,466.0
00:02:55,466.0,0.0,0.0,21.0,0.0,21.0,,0.0,466.0,0.0,21.0,100.0,21.0,466.0,466.0
00:02:56,380.25,1128.690613055677,0.0,488.0,0.0,948.0,,0.0,466.0,148.52335674903122,1396.75,100.0,2236.9000000000005,380.25,466.0
00:02:57,,,0.0,,0.0,,,0.0,,,,100.0,,,
00:02:58,466.0,159.10452539132882,0.0,74.0,0.0,143.5,,0.0,466.0,0.0,189.75,100.0,322.50000000000006,466.0,466.0
00:02:59,466.0,11.426091000668407,0.0,15.5,0.0,21.666666666666668,32495.0,0.0,466.0,0.0,24.25,100.0,36.0,466.0,466.0
00:03:00,466.0,409.1772232175198,1.0,980.0,1.0,753.0,,0.0,466.0,0.0,1065.5,99.997,1080.0,466.0,466.0
00:03:01,294.5,343.1329917102114,0.0,96.5,1.0,278.5,103424.0,0.0,466.0,171.5,316.5,100.0,692.5,123.0,466.0
00:03:02,388.3333333333333,120.25308958839916,3.0,17.0,2.0,70.16666666666667,,0.0,466.0,173.6679462524837,32.0,99.996,187.0,466.0,466.0
00:03:03,,,1.0,,1.0,,109169.66666666667,0.0,,,,99.998,,,
00:03:04,368.0,220.94066060868943,0.0,63.0,0.0,219.28571428571428,,0.0,466.0,154.95160534825058,454.5,100.0,495.40000000000003,294.5,466.0
00:03:05,294.5,476.5,0.0,490.5,0.0,490.5,97918.0,0.0,380.25,171.5,728.75,100.0,871.7,208.75,431.7
00:03:06,,,4.0,,4.0,,,0.0,,,,99.996,,,
00:03:07,283.85714285714283,354.7552188567808,0.0,21.0,0.0,170.85714285714286,,0.0,466.0,213.71839186276918,62.5,100.0,468.80000000000035,61.5,466.0
00:03:08,466.0,0.0,0.0,21.0,0.0,21.0,,0.0,466.0,0.0,21.0,100.0,21.0,466.0,466.0
00:03:09,466.0,1210.11300479542,0.0,311.0,0.0,960.625,,0.0,466.0,0.0,1465.5,100.0,2967.6,466.0,466.0
00:03:10,466.0,429.0302553433732,0.0,493.0,0.0,513.2,,0.0,466.0,0.0,964.0,100.0,1003.6,466.0,466.0
00:03:11,466.0,408.21585895209904,0.0,41.0,1.0,267.75,70350.75,0.0,466.0,0.0,291.5,100.0,701.0000000000001,466.0,466.0
00:03:12,466.0,917.5164848655309,2.0,198.5,1.0,660.0,,0.0,466.0,0.0,838.5,99.994,1672.8000000000004,466.0,466.0
00:03:13,466.0,0.0,0.0,336.0,0.0,336.0,,0.0,466.0,0.0,336.0,100.0,336.0,466.0,466.0
00:03:14,,,0.0,,0.0,,,0.0,,,,100.0,,,
00:03:15,466.0,3687.5123982842415,0.0,1409.5,0.0,2969.25,,0.0,466.0,0.0,4364.0,100.0,7172.000000000001,466.0,466.0
00:03:16,466.0,116.88524286666816,0.0,23.0,0.0,87.2,59015.0,0.0,466.0,0.0,65.0,100.0,216.8,466.0,466.0
00:03:17,466.0,731.747831489024,1.0,340.0,2.0,542.6666666666666,,0.0,466.0,0.0,370.5,99.999,1260.5,466.0,466.0
00:03:18,466.0,3.905124837953327,1.0,21.0,0.0,19.5,,0.0,466.0,0.0,22.25,99.999,22.7,466.0,466.0
00:03:19,,,0.0,,0.0,,,0.0,,,,100.0,,,
00:03:20,,,0.0,,0.0,,,0.0,,,,100.0,,,
00:03:21,,,0.0,,0.0,,54442.5,0.0,,,,100.0,,,
00:03:22,,,1.0,,1.0,,,0.0,,,,99.998,,,
00:03:23,,,1.0,,2.0,,74701.0,0.0,,,,99.998,,,
00:03:24,,,1.0,,0.0,,,0.0,,,,99.998,,,
00:03:25,263.75,405.8983862988371,1.0,48.5,1.0,266.0,79338.5,0.0,466.0,206.87239424340794,303.25,99.999,701.5000000000001,92.25,466.0
00:03:26,408.8333333333333,1673.3541333368607,0.0,2287.0,0.0,2573.8333333333335,,0.0,466.0,127.82855271373789,3872.5,100.0,4905.999999999999,466.0,466.0
00:03:27,,,0.0,,0.0,,,0.0,,,,100.0,,,
00:03:28,417.0,834.1230516573214,0.0,30.0,0.0,432.14285714285717,,0.0,466.0,120.02499739637572,244.5,100.0,1236.2000000000007,466.0,466.0
00:03:29,466.0,3425.2331307518325,0.0,31.0,0.0,2444.0,,0.0,466.0,0.0,3659.5,100.0,5836.6,466.0,466.0
00:03:30,466.0,22.482709405723817,1.0,33.0,1.0,38.833333333333336,28274.0,0.0,466.0,0.0,55.5,99.998,68.5,466.0,466.0
00:03:31,466.0,2357.939235858295,0.0,25.0,0.0,1409.6,,0.0,466.0,0.0,923.0,100.0,4013.0000000000005,466.0,466.0
00:03:32,,,0.0,,1.0,,52080.0,2.0,,,,100.0,,,
00:03:33,294.5,147.38894124051507,1.0,187.5,1.0,189.0,197190.0,0.0,466.0,171.5,318.25,99.993,345.7,123.0,466.0
00:03:34,,,1.0,,1.0,,,2.0,,,,99.999,,,
00:03:35,123.0,1.0,3.0,17.0,2.0,17.0,141093.0,4.0,123.0,0.0,17.5,99.995,17.8,123.0,123.0
00:03:36,123.0,482.496516970733,1.0,25.0,2.0,361.6666666666667,155935.5,0.0,123.0,0.0,534.5,99.999,840.2,123.0,123.0
00:03:37,,,4.0,,3.0,,120633.0,1.0,,,,99.997,,,
00:03:38,123.0,0.816496580927726,7.0,16.0,7.0,16.0,140871.7142857143,9.0,123.0,0.0,16.5,99.994,16.8,123.0,123.0
00:03:39,98.4,176.85632586933383,3.0,43.0,5.0,160.2,71819.25,5.0,123.0,49.2,314.0,99.998,383.0,123.0,123.0
00:03:40,123.0,996.7291817381465,4.0,65.0,3.0,737.7777777777778,114507.6,3.0,123.0,0.0,1152.0,99.995,2299.8,123.0,123.0
00:03:41,123.0,781.5314635837949,5.0,22.0,5.0,390.0,,3.0,123.0,0.0,182.0,99.995,1111.0000000000007,123.0,123.0
00:03:42,61.5,8.0,2.0,8.0,1.0,8.0,47081.8,2.0,92.25,61.5,12.0,99.997,14.4,30.75,110.7
00:03:43,,,4.0,,5.0,,148641.75,5.0,,,,99.998,,,
00:03:44,98.4,27.021472942828265,2.0,17.0,2.0,28.2,140179.66666666666,3.0,123.0,49.2,29.0,99.998,59.0,123.0,123.0
00:03:45,123.0,1013.6473645167914,6.0,347.0,5.0,811.1428571428571,135859.5,3.0,123.0,0.0,1074.5,99.989,1910.8000000000006,123.0,123.0
00:03:46,,,2.0,,2.0,,,6.0,,,,99.997,,,
00:03:47,98.4,205.32160139644344,2.0,32.0,2.0,124.2,113727.33333333333,0.0,123.0,49.2,38.0,99.997,335.6,123.0,123.0
00:03:48,123.0,426.6406242052228,4.0,26.0,5.0,322.6666666666667,60514.4,5.0,123.0,0.0,476.0,99.996,746.0,123.0,123.0
00:03:49,,,4.0,,3.0,,,1.0,,,,99.994,,,
00:03:50,123.0,788.7188803510553,0.0,56.0,1.0,547.1666666666666,66488.5,1.0,123.0,0.0,782.0,100.0,1567.0,123.0,123.0
00:03:51,,,2.0,,1.0,,,2.0,,,,99.998,,,
00:03:52,123.0,1479.0344447946063,3.0,23.0,3.0,1065.3333333333333,20021.5,6.0,123.0,0.0,1590.0,99.993,2530.2000000000003,123.0,123.0
00:03:53,123.0,434.6725459725082,2.0,30.0,3.0,330.3333333333333,42177.75,0.0,123.0,0.0,487.5,99.999,762.0,123.0,123.0
00:03:54,123.0,442.1781943465276,2.0,23.0,2.0,334.6666666666667,53156.333333333336,1.0,123.0,0.0,491.5,99.997,772.6,123.0,123.0
00:03:55,,,5.0,,4.0,,,5.0,,,,99.994,,,
00:03:56,,,0.0,,0.0,,92239.8,0.0,,,,100.0,,,
00:03:57,123.0,2215.365583073518,2.0,17.0,5.0,1583.0,91022.6,10.0,123.0,0.0,2366.5,99.996,3776.2000000000003,123.0,123.0
00:03:58,123.0,1421.7569725128444,10.0,18.0,7.0,1021.3333333333334,68529.8,12.0,123.0,0.0,1525.0,99.932,2429.2000000000003,123.0,123.0
00:03:59,116.85,281.05878388693,13.0,183.5,13.0,258.6,,2.0,123.0,26.807228502775146,329.25,99.977,802.8000000000002,123.0,123.0
00:04:00,123.0,455.2434025392961,2.0,388.5,3.0,476.3333333333333,34597.27272727273,3.0,123.0,0.0,793.75,99.997,1011.5,123.0,123.0
00:04:01,,,3.0,,2.0,,,3.0,,,,99.997,,,
00:04:02,123.0,1094.6016018016176,0.0,29.0,0.0,802.0,16730.75,0.0,123.0,0.0,1189.5,100.0,1885.8000000000002,123.0,123.0
00:04:03,,,3.0,,3.0,,,3.0,,,,99.995,,,
00:04:04,123.0,169.67837222227234,3.0,180.0,4.0,196.5,48764.0,3.0,123.0,0.0,345.0,99.996,379.20000000000005,123.0,123.0
00:04:05,123.0,18.090052515125542,4.0,21.5,3.0,29.5,27227.25,3.0,123.0,0.0,34.5,99.995,49.800000000000004,123.0,123.0
00:04:06,,,3.0,,3.0,,93967.0,3.0,,,,99.993,,,
00:04:07,123.0,376.58822007598695,3.0,204.0,3.0,347.25,73682.0,4.0,123.0,0.0,506.75,99.995,778.1000000000001,123.0,123.0
00:04:08,123.0,375.0019999946667,2.0,79.5,2.0,275.0,19863.5,2.0,123.0,0.0,296.0,99.997,672.2000000000002,123.0,123.0
00:04:09,123.0,3588.7599752560773,6.0,79.0,6.0,1847.8,28170.833333333332,5.0,123.0,0.0,102.0,99.992,5455.800000000001,123.0,123.0
00:04:10,92.25,390.8471568273204,2.0,185.5,2.0,335.0,,3.0,123.0,53.26056233274298,502.5,99.997,782.4000000000001,92.25,123.0
00:04:11,123.0,1.0,1.0,29.0,1.0,29.0,79613.0,2.0,123.0,0.0,29.5,99.998,29.8,123.0,123.0
00:04:12,,,5.0,,6.0,,97542.0,5.0,,,,99.996,,,
00:04:13,123.0,21.16404183200049,2.0,33.0,1.0,36.5,51167.5,1.0,123.0,0.0,49.5,99.998,60.5,123.0,123.0
00:04:14,123.0,1460.8883142344134,2.0,26.0,2.0,1054.0,139670.0,3.0,123.0,0.0,1573.0,99.998,2501.2000000000003,123.0,123.0
00:04:15,,,3.0,,3.0,,,3.0,,,,99.999,,,
00:04:16,61.5,8.0,0.0,8.0,0.0,8.0,28656.0,2.0,92.25,61.5,12.0,100.0,14.4,30.75,110.7
00:04:17,123.0,24.682990094394967,7.0,17.0,7.0,35.0,33094.5,4.0,123.0,0.0,57.5,99.997,71.9,123.0,123.0
00:04:18,92.25,159.99589838492736,4.0,174.5,5.0,171.25,44706.25,4.0,123.0,53.26056233274298,328.5,99.997,333.0,92.25,123.0
00:04:19,,,7.0,,6.0,,,6.0,,,,99.994,,,
00:04:20,109.33333333333333,314.25070592257947,4.0,19.0,4.0,210.22222222222223,93042.625,6.0,123.0,38.65517070486459,387.0,99.996,549.6000000000001,123.0,123.0
00:04:21,123.0,180.84938484827643,4.0,195.0,4.0,201.0,21851.2,3.0,123.0,0.0,373.75,99.993,387.7,123.0,123.0
00:04:22,123.0,438.01090803261457,1.0,36.0,1.0,335.6666666666667,20046.5,1.0,123.0,0.0,495.5,99.998,771.2,123.0,123.0
00:04:23,123.0,3944.0241743047163,3.0,19.5,4.0,2295.75,,4.0,123.0,0.0,2296.75,99.997,6394.9000000000015,123.0,123.0
00:04:24,123.0,0.0,1.0,34.0,0.0,34.0,16455.25,1.0,123.0,0.0,34.0,99.998,34.0,123.0,123.0
00:04:25,,,4.0,,4.0,,,2.0,,,,99.995,,,
00:04:26,123.0,1056.6110395452476,3.0,60.5,5.0,571.3333333333334,44486.2,6.0,123.0,0.0,282.0,99.988,1634.5,123.0,123.0
00:04:27,123.0,3179.0313888712344,7.0,52.0,5.0,1398.0,22365.0,5.0,123.0,0.0,239.0,99.991,3926.200000000003,123.0,123.0
00:04:28,,,1.0,,2.0,,34982.5,3.0,,,,99.999,,,
00:04:29,,,6.0,,5.0,,32819.0,8.0,,,,99.997,,,
00:04:30,,,7.0,,7.0,,30371.0,2.0,,,,99.992,,,
00:04:31,,,1.0,,3.0,,,2.0,,,,99.996,,,
00:04:32,0.0,0.0,6.0,0.0,4.0,0.0,13679.0,6.0,0.0,0.0,0.0,99.987,0.0,0.0,0.0
00:04:33,123.0,1571.7818361940595,0.0,3102.0,0.0,2698.0476190476193,80511.33333333333,0.0,123.0,0.0,3834.0,100.0,4506.0,123.0,123.0
00:04:34,123.0,7.0,1.0,31.0,2.0,31.0,,3.0,123.0,0.0,34.5,99.998,36.6,123.0,123.0
00:04:35,,,4.0,,4.0,,19223.8,2.0,,,,99.996,,,
00:04:36,123.0,1677.9830567943436,3.0,58.5,3.0,874.1666666666666,,4.0,123.0,0.0,384.0,99.997,2547.5,123.0,123.0
00:04:37,123.0,193.0,2.0,214.0,2.0,214.0,25692.5,2.0,123.0,0.0,310.5,99.996,368.40000000000003,123.0,123.0
00:04:38,,,3.0,,2.0,,,2.0,,,,99.992,,,
00:04:39,123.0,1052.1770573434871,0.0,37.0,0.0,621.8,22432.75,0.0,123.0,0.0,326.0,100.0,1758.2000000000003,123.0,123.0
00:04:40,,,1.0,,1.0,,,1.0,,,,99.997,,,
00:04:41,,,2.0,,2.0,,,3.0,,,,99.997,,,
00:04:42,123.0,7.039570693980959,1.0,35.0,2.0,33.333333333333336,30593.666666666668,2.0,123.0,0.0,38.0,99.999,39.8,123.0,123.0
00:04:43,123.0,50.594861399157914,8.0,41.0,7.0,62.4,23906.666666666668,6.0,123.0,0.0,56.0,99.993,119.0,123.0,123.0
00:04:44,123.0,18.286607121059937,2.0,17.0,3.0,30.0,21223.0,2.0,123.0,0.0,37.0,99.995,52.6,123.0,123.0
00:04:45,123.0,172.1501887887434,4.0,64.0,3.0,149.25,23649.8,4.0,123.0,0.0,161.0,99.996,332.00000000000006,123.0,123.0
00:04:46,123.0,371.7131790776324,5.0,376.0,6.0,454.75,22567.333333333332,5.0,123.0,0.0,555.75,99.997,850.5000000000001,123.0,123.0
00:04:47,,,4.0,,5.0,,26318.4,4.0,,,,99.995,,,
00:04:48,123.0,311.2916387810633,4.0,59.5,3.0,259.375,,4.0,123.0,0.0,460.75,99.992,619.3,123.0,123.0
00:04:49,123.0,0.4714045207910317,2.0,17.0,2.0,16.666666666666668,17064.666666666668,2.0,123.0,0.0,17.0,99.995,17.0,123.0,123.0
00:04:50,,,3.0,,2.0,,18050.75,3.0,,,,99.997,,,
00:04:51,123.0,393.18379925932857,5.0,24.0,5.0,249.0,,5.0,123.0,0.0,251.25,99.994,658.5000000000001,123.0,123.0
00:04:52,123.0,496.63492627885125,1.0,511.0,2.0,528.5,17109.166666666668,1.0,123.0,0.0,1006.75,99.999,1038.7,123.0,123.0
00:04:53,123.0,0.5,3.0,16.5,4.0,16.5,40234.333333333336,3.0,123.0,0.0,16.75,99.996,16.9,123.0,123.0
00:04:54,98.4,167.1889948531302,3.0,31.0,1.0,151.8,51879.666666666664,4.0,123.0,49.2,344.0,99.994,358.4,123.0,123.0
00:04:55,123.0,1869.7715602447267,3.0,472.5,3.0,1378.75,20456.333333333332,2.0,123.0,0.0,1829.25,99.997,3464.100000000001,123.0,123.0
00:04:56,,,4.0,,4.0,,,3.0,,,,99.996,,,
00:04:57,123.0,21.490463001061656,4.0,22.0,4.0,33.6,27859.0,5.0,123.0,0.0,34.0,99.996,58.60000000000001,123.0,123.0
00:04:58,123.0,166.50392054109582,2.0,37.0,2.0,147.66666666666666,28621.25,1.0,123.0,0.0,210.0,99.996,313.8,123.0,123.0
00:04:59,123.0,473.2901388741958,4.0,17.0,5.0,351.6666666666667,25539.2,6.0,123.0,0.0,519.0,99.998,820.2,123.0,123.0
00:05:00,123.0,1056.1427328833079,3.0,266.0,2.0,753.8333333333334,61402.25,3.0,123.0,0.0,823.25,100.0,1973.5,123.0,123.0
00:05:01,123.0,24.7146985927527,6.0,27.0,6.0,39.57142857142857,28116.166666666668,6.0,123.0,0.0,51.0,99.992,73.00000000000001,123.0,123.0
00:05:02,98.4,19.85346317396539,3.0,21.0,4.0,26.2,,1.0,123.0,49.2,29.0,99.975,48.2,123.0,123.0
00:05:03,,,2.0,,1.0,,,3.0,,,,99.999,,,
00:05:04,123.0,0.0,1.0,26.0,2.0,26.0,15459.6,1.0,123.0,0.0,26.0,99.997,26.0,123.0,123.0
00:05:05,123.0,1.5,4.0,18.5,4.0,18.5,29202.0,4.0,123.0,0.0,19.25,99.95,19.7,123.0,123.0
00:05:06,123.0,163.3462579920336,1.0,19.0,2.0,133.0,15621.666666666666,1.0,123.0,0.0,191.5,99.998,295.0,123.0,123.0
00:05:07,,,3.0,,1.0,,,4.0,,,,99.997,,,
00:05:08,,,0.0,,0.0,,45238.0,2.0,,,,100.0,,,
00:05:09,123.0,2114.53893056829,2.0,75.0,3.0,1551.6666666666667,25013.5,2.0,123.0,0.0,2308.5,99.881,3648.6000000000004,123.0,123.0
00:05:10,123.0,353.8765886576844,5.0,22.0,4.0,261.4,29806.0,6.0,123.0,0.0,319.0,99.993,685.6000000000001,123.0,123.0
00:05:11,123.0,148.53172546425145,9.0,75.0,11.0,138.57142857142858,,6.0,123.0,0.0,215.5,99.988,363.8,123.0,123.0
00:05:12,123.0,376.56115778921696,7.0,53.5,9.0,292.8333333333333,23835.090909090908,10.0,123.0,0.0,428.75,99.994,725.3000000000002,123.0,123.0
00:05:13,,,4.0,,0.0,,21183.428571428572,0.0,,,,99.99,,,
00:05:14,123.0,1390.5,2.0,1418.5,3.0,1418.5,,2.0,123.0,0.0,2113.75,99.996,2530.9,123.0,123.0
00:05:15,98.4,1291.2737277587585,2.0,34.0,2.0,1049.4,13831.333333333334,2.0,123.0,49.2,2156.0,99.946,2681.6,123.0,123.0
00:05:16,123.0,137.91939675042084,5.0,60.0,4.0,116.8,22783.4,4.0,123.0,0.0,90.0,99.989,268.80000000000007,123.0,123.0
00:05:17,123.0,368.9781685803225,2.0,350.0,3.0,426.6666666666667,166029.66666666666,4.0,123.0,0.0,631.0,100.0,799.6,123.0,123.0
00:05:18,,,4.0,,5.0,,34370.25,2.0,,,,99.992,,,
00:05:19,123.0,791.0020368002995,6.0,26.0,5.0,431.3333333333333,16561.666666666668,6.0,123.0,0.0,247.5,99.995,1252.0,123.0,123.0
00:05:20,,,2.0,,1.0,,,3.0,,,,99.998,,,
00:05:21,123.0,827.9916907795633,0.0,51.0,0.0,457.4,,0.0,123.0,0.0,71.0,100.0,1296.2000000000003,123.0,123.0
00:05:22,,,0.0,,0.0,,8131.0,0.0,,,,100.0,,,
00:05:23,123.0,0.0,1.0,322.0,1.0,322.0,16063.5,1.0,123.0,0.0,322.0,99.997,322.0,123.0,123.0
00:05:24,123.0,4239.112249830932,3.0,38.0,5.0,3026.0,,3.0,123.0,0.0,4529.5,99.998,7224.400000000001,123.0,123.0
00:05:25,123.0,139.8221727767095,4.0,18.0,2.0,90.6,18315.0,3.0,123.0,0.0,32.0,99.998,234.80000000000004,123.0,123.0
00:05:26,123.0,142.62849956754397,3.0,36.0,6.0,133.33333333333334,65174.333333333336,5.0,123.0,0.0,185.5,99.997,275.20000000000005,123.0,123.0
00:05:27,,,5.0,,2.0,,20484.0,4.0,,,,99.997,,,
00:05:28,123.0,259.5415958955327,1.0,36.0,1.0,167.6,11344.5,1.0,123.0,0.0,77.0,99.998,441.80000000000007,123.0,123.0
00:05:29,123.0,0.0,2.0,28.0,3.0,28.0,25644.0,1.0,123.0,0.0,28.0,99.998,28.0,123.0,123.0
00:05:30,123.0,435.3910426271996,3.0,33.0,3.0,252.2,20541.75,5.0,123.0,0.0,73.0,99.998,702.4000000000001,123.0,123.0
00:05:31,123.0,140.06962554387016,4.0,67.0,3.0,130.0,38074.0,3.0,123.0,0.0,161.75,99.995,285.50000000000006,123.0,123.0
00:05:32,,,6.0,,6.0,,20687.666666666668,6.0,,,,99.999,,,
00:05:33,,,2.0,,3.0,,,2.0,,,,99.999,,,
00:05:34,,,4.0,,3.0,,20695.666666666668,4.0,,,,99.997,,,
00:05:35,,,2.0,,2.0,,29474.25,2.0,,,,99.997,,,
00:05:36,,,3.0,,6.0,,24818.5,3.0,,,,99.998,,,
00:05:37,,,5.0,,3.0,,26824.0,5.0,,,,99.997,,,
00:05:38,102.5,688.0818144184116,5.0,47.0,4.0,484.5,20631.2,5.0,123.0,45.83939353874569,738.75,99.995,1393.5,123.0,123.0
00:05:39,123.0,1781.5480985648408,2.0,2364.5,2.0,2604.65,25490.4,2.0,123.0,0.0,4100.5,99.999,5447.900000000001,123.0,123.0
00:05:40,123.0,585.7922498633795,6.0,89.0,7.0,409.8,29827.75,5.0,123.0,0.0,376.0,99.995,1081.0,123.0,123.0
00:05:41,123.0,574.0704805741772,4.0,89.5,4.0,461.5,26618.25,5.0,123.0,0.0,947.0,99.998,1271.5,123.0,123.0
00:05:42,,,5.0,,5.0,,,5.0,,,,99.998,,,
00:05:43,123.0,425.51171807862386,2.0,321.0,1.0,467.3333333333333,15538.8,1.0,123.0,0.0,683.5,99.998,901.0,123.0,123.0
00:05:44,,,1.0,,2.0,,17652.5,1.0,,,,99.999,,,
00:05:45,123.0,1024.6160256408252,2.0,34.0,2.0,751.0,30658.0,2.0,123.0,0.0,1117.0,99.997,1766.8000000000002,123.0,123.0
00:05:46,123.0,986.938138329292,2.0,43.0,1.0,728.3333333333334,18020.5,3.0,123.0,0.0,1083.5,99.998,1707.8000000000002,123.0,123.0
00:05:47,,,2.0,,2.0,,,1.0,,,,99.996,,,
00:05:48,123.0,13.695092389449425,2.0,18.0,3.0,26.666666666666668,23868.5,4.0,123.0,0.0,32.0,99.999,40.400000000000006,123.0,123.0
00:05:49,123.0,127.74070416276872,4.0,17.5,4.0,90.75,21245.25,5.0,123.0,0.0,91.5,99.997,223.80000000000004,123.0,123.0
00:05:50,123.0,87.9752237848816,8.0,23.0,8.0,68.4,28523.1,7.0,123.0,0.0,65.25,99.997,152.39999999999995,123.0,123.0
00:05:51,,,2.0,,1.0,,58921.0,1.0,,,,99.998,,,
00:05:52,123.0,4238.423527681018,3.0,52.0,3.0,3031.0,,2.0,123.0,0.0,4538.5,99.998,7230.400000000001,123.0,123.0
00:05:53,123.0,1.5,0.0,27.5,0.0,27.5,52179.666666666664,1.0,123.0,0.0,28.25,99.999,28.7,123.0,123.0
00:05:54,123.0,34.5,4.0,368.5,5.0,368.5,11424.8,5.0,123.0,0.0,385.75,99.994,396.1,123.0,123.0
00:05:55,123.0,169.07584097084953,4.0,44.0,3.0,165.4,,2.0,123.0,0.0,361.0,99.995,374.2,123.0,123.0
00:05:56,,,4.0,,4.0,,38947.5,3.0,,,,99.994,,,
00:05:57,123.0,861.7083961526661,1.0,50.0,1.0,466.8,16641.333333333332,5.0,123.0,0.0,52.0,99.999,1334.8000000000002,123.0,123.0
00:05:58,,,7.0,,7.0,,12418.285714285714,4.0,,,,99.995,,,
00:05:59,123.0,352.1366527673912,1.0,64.5,2.0,253.66666666666666,28867.5,2.0,123.0,0.0,264.5,99.998,667.0,123.0,123.0
00:06:00,,,3.0,,2.0,,,4.0,,,,99.998,,,
00:06:01,123.0,1247.6581618732307,2.0,2184.0,2.0,1763.3333333333333,40432.0,1.0,123.0,0.0,2610.5,99.998,2866.4,123.0,123.0
00:06:02,123.0,1141.4064514886886,3.0,490.5,4.0,958.25,31733.0,3.0,123.0,0.0,1397.25,99.997,2259.9000000000005,123.0,123.0
00:06:03,123.0,411.2975656383101,2.0,629.0,2.0,571.75,,1.0,123.0,0.0,943.5,99.996,984.0,123.0,123.0
00:06:04,123.0,1101.5,1.0,1126.5,2.0,1126.5,29899.333333333332,8.0,123.0,0.0,1677.25,99.999,2007.7,123.0,123.0
00:06:05,123.0,340.1816916492322,7.0,30.5,5.0,211.5,26095.571428571428,1.0,123.0,0.0,166.75,99.987,583.5,123.0,123.0
00:06:06,123.0,0.0,2.0,924.0,2.0,924.0,22243.666666666668,2.0,123.0,0.0,924.0,99.997,924.0,123.0,123.0
00:06:07,107.625,775.4245510525186,5.0,41.5,6.0,446.625,,6.0,123.0,40.67842640761808,326.25,99.992,1453.7999999999997,123.0,123.0
00:06:08,,,1.0,,0.0,,24190.6,0.0,,,,99.998,,,
00:06:09,123.0,0.0,1.0,19.0,1.0,19.0,29714.0,1.0,123.0,0.0,19.0,99.997,19.0,123.0,123.0
00:06:10,,,4.0,,5.0,,16653.0,5.0,,,,99.994,,,
00:06:11,123.0,12.6237870704476,2.0,30.0,1.0,35.8,,1.0,123.0,0.0,36.0,99.998,50.400000000000006,123.0,123.0
00:06:12,,,4.0,,4.0,,32212.0,4.0,,,,99.994,,,
00:06:13,123.0,868.834299507104,2.0,32.0,2.0,469.6,14688.0,2.0,123.0,0.0,64.0,99.996,1349.8000000000002,123.0,123.0
00:06:14,123.0,155.5,2.0,179.5,3.0,179.5,15872.0,2.0,123.0,0.0,257.25,99.998,303.90000000000003,123.0,123.0
00:06:15,123.0,482.40180347921586,3.0,470.5,2.0,500.0,16116.5,3.0,123.0,0.0,950.25,99.994,1004.7,123.0,123.0
00:06:16,123.0,130.4116079956075,4.0,24.5,4.0,97.25,10526.75,3.0,123.0,0.0,102.5,99.997,234.80000000000004,123.0,123.0
